station_id,date,timestamp,hour,weekday,is_weekend,is_holiday,lag_1h,lag_24h,lag_168h,rolling_mean_24h,station_encoding,temperature_c,is_precipitation,charge_load_kwh
1,2026-08-23,2026-08-23 06:00:00,6,6,1,0,0.0,0.0,0.0,0.815833,0,20.1,1,0.0
1,2026-08-23,2026-08-23 07:00:00,7,6,1,0,0.0,0.0,0.0,0.815833,0,18.88,0,0.0
1,2026-08-23,2026-08-23 08:00:00,8,6,1,0,0.0,0.0,0.0,0.815833,0,19.92,0,0.0
1,2026-08-23,2026-08-23 09:00:00,9,6,1,0,0.0,0.0,0.0,0.815833,0,21.23,0,0.0
1,2026-08-23,2026-08-23 10:00:00,10,6,1,0,0.0,0.0,0.0,0.815833,0,22.13,0,0.0
1,2026-08-23,2026-08-23 11:00:00,11,6,1,0,0.0,0.0,0.0,0.815833,0,21.13,0,0.0
1,2026-08-23,2026-08-23 12:00:00,12,6,1,0,0.0,0.0,0.0,0.815833,0,21.55,0,56.3
1,2026-08-23,2026-08-23 13:00:00,13,6,1,0,56.3,0.0,0.0,3.161667,0,20.85,0,0.0
1,2026-08-23,2026-08-23 14:00:00,14,6,1,0,0.0,0.0,0.0,3.161667,0,22.16,0,0.0
1,2026-08-23,2026-08-23 15:00:00,15,6,1,0,0.0,0.0,0.0,3.161667,0,20.51,0,0.0
1,2026-08-23,2026-08-23 16:00:00,16,6,1,0,0.0,19.58,0.0,3.161667,0,21.55,0,0.0
1,2026-08-23,2026-08-23 17:00:00,17,6,1,0,0.0,0.0,0.0,2.345833,0,18.74,0,0.0
1,2026-08-23,2026-08-23 18:00:00,18,6,1,0,0.0,0.0,0.0,2.345833,0,20.73,0,0.0
1,2026-08-23,2026-08-23 19:00:00,19,6,1,0,0.0,0.0,0.0,2.345833,0,19.43,0,0.0
1,2026-08-23,2026-08-23 20:00:00,20,6,1,0,0.0,0.0,0.0,2.345833,0,18.53,0,0.0
1,2026-08-23,2026-08-23 21:00:00,21,6,1,0,0.0,0.0,0.0,2.345833,0,15.92,0,0.0
1,2026-08-23,2026-08-23 22:00:00,22,6,1,0,0.0,0.0,0.0,2.345833,0,16.54,0,0.0
1,2026-08-23,2026-08-23 23:00:00,23,6,1,0,0.0,0.0,0.0,2.345833,0,17.31,0,0.0
1,2026-08-24,2026-08-24 00:00:00,0,0,0,0,0.0,0.0,0.0,2.345833,0,15.86,0,0.0
1,2026-08-24,2026-08-24 01:00:00,1,0,0,0,0.0,0.0,0.0,2.345833,0,17.24,0,0.0
1,2026-08-24,2026-08-24 02:00:00,2,0,0,0,0.0,0.0,0.0,2.345833,0,17.02,0,0.0
1,2026-08-24,2026-08-24 03:00:00,3,0,0,0,0.0,0.0,0.0,2.345833,0,16.9,0,0.0
1,2026-08-24,2026-08-24 04:00:00,4,0,0,0,0.0,0.0,0.0,2.345833,0,18.33,1,0.0
1,2026-08-24,2026-08-24 05:00:00,5,0,0,0,0.0,0.0,0.0,2.345833,0,17.86,0,0.0
1,2026-08-24,2026-08-24 06:00:00,6,0,0,0,0.0,0.0,0.0,2.345833,0,20.09,0,0.0
1,2026-08-24,2026-08-24 07:00:00,7,0,0,0,0.0,0.0,0.0,2.345833,0,19.22,0,0.0
1,2026-08-24,2026-08-24 08:00:00,8,0,0,0,0.0,0.0,0.0,2.345833,0,20.36,0,0.0
1,2026-08-24,2026-08-24 09:00:00,9,0,0,0,0.0,0.0,0.0,2.345833,0,21.99,0,0.0
1,2026-08-24,2026-08-24 10:00:00,10,0,0,0,0.0,0.0,0.0,2.345833,0,21.29,0,0.0
1,2026-08-24,2026-08-24 11:00:00,11,0,0,0,0.0,0.0,0.0,2.345833,0,22.61,0,0.0
1,2026-08-24,2026-08-24 12:00:00,12,0,0,0,0.0,56.3,0.0,2.345833,0,23.57,1,0.0
1,2026-08-24,2026-08-24 13:00:00,13,0,0,0,0.0,0.0,0.0,0.0,0,21.17,1,0.0
1,2026-08-24,2026-08-24 14:00:00,14,0,0,0,0.0,0.0,0.0,0.0,0,20.88,0,0.0
1,2026-08-24,2026-08-24 15:00:00,15,0,0,0,0.0,0.0,23.73,0.0,0,22.74,0,0.0
1,2026-08-24,2026-08-24 16:00:00,16,0,0,0,0.0,0.0,0.0,0.0,0,21.91,0,0.0
1,2026-08-24,2026-08-24 17:00:00,17,0,0,0,0.0,0.0,0.0,0.0,0,19.5,0,0.0
1,2026-08-24,2026-08-24 18:00:00,18,0,0,0,0.0,0.0,0.0,0.0,0,20.2,0,0.0
1,2026-08-24,2026-08-24 19:00:00,19,0,0,0,0.0,0.0,0.0,0.0,0,19.62,1,0.0
1,2026-08-24,2026-08-24 20:00:00,20,0,0,0,0.0,0.0,0.0,0.0,0,19.18,0,0.0
1,2026-08-24,2026-08-24 21:00:00,21,0,0,0,0.0,0.0,0.0,0.0,0,17.65,0,0.0
1,2026-08-24,2026-08-24 22:00:00,22,0,0,0,0.0,0.0,0.0,0.0,0,17.58,0,0.0
1,2026-08-24,2026-08-24 23:00:00,23,0,0,0,0.0,0.0,0.0,0.0,0,15.95,0,0.0
1,2026-08-25,2026-08-25 00:00:00,0,1,0,0,0.0,0.0,0.0,0.0,0,15.51,0,0.0
1,2026-08-25,2026-08-25 01:00:00,1,1,0,0,0.0,0.0,0.0,0.0,0,17.18,1,0.0
1,2026-08-25,2026-08-25 02:00:00,2,1,0,0,0.0,0.0,0.0,0.0,0,16.28,0,0.0
1,2026-08-25,2026-08-25 03:00:00,3,1,0,0,0.0,0.0,0.0,0.0,0,16.25,0,0.0
1,2026-08-25,2026-08-25 04:00:00,4,1,0,0,0.0,0.0,0.0,0.0,0,18.08,0,0.0
1,2026-08-25,2026-08-25 05:00:00,5,1,0,0,0.0,0.0,0.0,0.0,0,19.46,0,0.0
1,2026-08-25,2026-08-25 06:00:00,6,1,0,0,0.0,0.0,0.0,0.0,0,18.34,0,0.0
1,2026-08-25,2026-08-25 07:00:00,7,1,0,0,0.0,0.0,0.0,0.0,0,18.68,1,0.0
1,2026-08-25,2026-08-25 08:00:00,8,1,0,0,0.0,0.0,0.0,0.0,0,20.46,0,0.0
1,2026-08-25,2026-08-25 09:00:00,9,1,0,0,0.0,0.0,0.0,0.0,0,22.05,0,0.0
1,2026-08-25,2026-08-25 10:00:00,10,1,0,0,0.0,0.0,0.0,0.0,0,22.94,1,0.0
1,2026-08-25,2026-08-25 11:00:00,11,1,0,0,0.0,0.0,0.0,0.0,0,22.69,1,0.0
1,2026-08-25,2026-08-25 12:00:00,12,1,0,0,0.0,0.0,0.0,0.0,0,21.4,1,0.0
1,2026-08-25,2026-08-25 13:00:00,13,1,0,0,0.0,0.0,0.0,0.0,0,23.22,0,18.32
1,2026-08-25,2026-08-25 14:00:00,14,1,0,0,18.32,0.0,0.0,0.763333,0,20.67,0,0.0
1,2026-08-25,2026-08-25 15:00:00,15,1,0,0,0.0,0.0,0.0,0.763333,0,20.22,0,0.0
1,2026-08-25,2026-08-25 16:00:00,16,1,0,0,0.0,0.0,0.0,0.763333,0,21.91,0,0.0
1,2026-08-25,2026-08-25 17:00:00,17,1,0,0,0.0,0.0,0.0,0.763333,0,19.86,0,0.0
1,2026-08-25,2026-08-25 18:00:00,18,1,0,0,0.0,0.0,0.0,0.763333,0,19.27,0,0.0
1,2026-08-25,2026-08-25 19:00:00,19,1,0,0,0.0,0.0,0.0,0.763333,0,18.5,0,0.0
1,2026-08-25,2026-08-25 20:00:00,20,1,0,0,0.0,0.0,0.0,0.763333,0,17.43,0,0.0
1,2026-08-25,2026-08-25 21:00:00,21,1,0,0,0.0,0.0,0.0,0.763333,0,18.35,1,0.0
1,2026-08-25,2026-08-25 22:00:00,22,1,0,0,0.0,0.0,0.0,0.763333,0,17.51,0,0.0
1,2026-08-25,2026-08-25 23:00:00,23,1,0,0,0.0,0.0,0.0,0.763333,0,15.06,0,0.0
1,2026-08-26,2026-08-26 00:00:00,0,2,0,0,0.0,0.0,0.0,0.763333,0,16.69,0,0.0
1,2026-08-26,2026-08-26 01:00:00,1,2,0,0,0.0,0.0,0.0,0.763333,0,14.78,1,0.0
1,2026-08-26,2026-08-26 02:00:00,2,2,0,0,0.0,0.0,0.0,0.763333,0,16.32,1,0.0
1,2026-08-26,2026-08-26 03:00:00,3,2,0,0,0.0,0.0,0.0,0.763333,0,16.5,0,0.0
1,2026-08-26,2026-08-26 04:00:00,4,2,0,0,0.0,0.0,0.0,0.763333,0,18.37,0,0.0
1,2026-08-26,2026-08-26 05:00:00,5,2,0,0,0.0,0.0,0.0,0.763333,0,19.2,0,0.0
1,2026-08-26,2026-08-26 06:00:00,6,2,0,0,0.0,0.0,0.0,0.763333,0,18.17,0,0.0
1,2026-08-26,2026-08-26 07:00:00,7,2,0,0,0.0,0.0,0.0,0.763333,0,18.51,0,0.0
1,2026-08-26,2026-08-26 08:00:00,8,2,0,0,0.0,0.0,0.0,0.763333,0,19.44,1,0.0
1,2026-08-26,2026-08-26 09:00:00,9,2,0,0,0.0,0.0,0.0,0.763333,0,20.28,1,26.38
1,2026-08-26,2026-08-26 10:00:00,10,2,0,0,26.38,0.0,32.47,1.8625,0,21.55,1,0.0
1,2026-08-26,2026-08-26 11:00:00,11,2,0,0,0.0,0.0,0.0,1.8625,0,21.28,0,0.0
1,2026-08-26,2026-08-26 12:00:00,12,2,0,0,0.0,0.0,0.0,1.8625,0,21.78,1,0.0
1,2026-08-26,2026-08-26 13:00:00,13,2,0,0,0.0,18.32,0.0,1.8625,0,20.81,0,0.0
1,2026-08-26,2026-08-26 14:00:00,14,2,0,0,0.0,0.0,0.0,1.099167,0,20.44,0,0.0
1,2026-08-26,2026-08-26 15:00:00,15,2,0,0,0.0,0.0,0.0,1.099167,0,21.2,1,0.0
1,2026-08-26,2026-08-26 16:00:00,16,2,0,0,0.0,0.0,0.0,1.099167,0,19.32,0,0.0
1,2026-08-26,2026-08-26 17:00:00,17,2,0,0,0.0,0.0,0.0,1.099167,0,18.66,0,0.0
1,2026-08-26,2026-08-26 18:00:00,18,2,0,0,0.0,0.0,0.0,1.099167,0,17.85,0,0.0
1,2026-08-26,2026-08-26 19:00:00,19,2,0,0,0.0,0.0,0.0,1.099167,0,18.61,1,0.0
1,2026-08-26,2026-08-26 20:00:00,20,2,0,0,0.0,0.0,0.0,1.099167,0,18.21,0,0.0
1,2026-08-26,2026-08-26 21:00:00,21,2,0,0,0.0,0.0,0.0,1.099167,0,15.93,0,0.0
1,2026-08-26,2026-08-26 22:00:00,22,2,0,0,0.0,0.0,0.0,1.099167,0,16.48,0,0.0
1,2026-08-26,2026-08-26 23:00:00,23,2,0,0,0.0,0.0,0.0,1.099167,0,17.18,0,0.0
1,2026-08-27,2026-08-27 00:00:00,0,3,0,0,0.0,0.0,0.0,1.099167,0,17.22,0,0.0
1,2026-08-27,2026-08-27 01:00:00,1,3,0,0,0.0,0.0,0.0,1.099167,0,14.46,0,0.0
1,2026-08-27,2026-08-27 02:00:00,2,3,0,0,0.0,0.0,0.0,1.099167,0,15.02,0,0.0
1,2026-08-27,2026-08-27 03:00:00,3,3,0,0,0.0,0.0,0.0,1.099167,0,15.88,1,0.0
1,2026-08-27,2026-08-27 04:00:00,4,3,0,0,0.0,0.0,0.0,1.099167,0,16.04,1,0.0
1,2026-08-27,2026-08-27 05:00:00,5,3,0,0,0.0,0.0,0.0,1.099167,0,18.58,0,0.0
1,2026-08-27,2026-08-27 06:00:00,6,3,0,0,0.0,0.0,0.0,1.099167,0,18.55,0,0.0
1,2026-08-27,2026-08-27 07:00:00,7,3,0,0,0.0,0.0,0.0,1.099167,0,20.26,0,0.0
1,2026-08-27,2026-08-27 08:00:00,8,3,0,0,0.0,0.0,0.0,1.099167,0,19.4,0,0.0
1,2026-08-27,2026-08-27 09:00:00,9,3,0,0,0.0,26.38,0.0,1.099167,0,21.89,0,0.0
1,2026-08-27,2026-08-27 10:00:00,10,3,0,0,0.0,0.0,0.0,0.0,0,22.15,0,0.0
1,2026-08-27,2026-08-27 11:00:00,11,3,0,0,0.0,0.0,0.0,0.0,0,22.13,0,0.0
1,2026-08-27,2026-08-27 12:00:00,12,3,0,0,0.0,0.0,0.0,0.0,0,22.54,0,0.0
1,2026-08-27,2026-08-27 13:00:00,13,3,0,0,0.0,0.0,0.0,0.0,0,22.72,0,0.0
1,2026-08-27,2026-08-27 14:00:00,14,3,0,0,0.0,0.0,0.0,0.0,0,22.07,0,0.0
1,2026-08-27,2026-08-27 15:00:00,15,3,0,0,0.0,0.0,0.0,0.0,0,20.87,0,0.0
1,2026-08-27,2026-08-27 16:00:00,16,3,0,0,0.0,0.0,0.0,0.0,0,18.84,0,0.0
1,2026-08-27,2026-08-27 17:00:00,17,3,0,0,0.0,0.0,0.0,0.0,0,19.1,0,0.0
1,2026-08-27,2026-08-27 18:00:00,18,3,0,0,0.0,0.0,0.0,0.0,0,17.95,1,0.0
1,2026-08-27,2026-08-27 19:00:00,19,3,0,0,0.0,0.0,0.0,0.0,0,17.93,1,0.0
1,2026-08-27,2026-08-27 20:00:00,20,3,0,0,0.0,0.0,0.0,0.0,0,17.34,0,0.0
1,2026-08-27,2026-08-27 21:00:00,21,3,0,0,0.0,0.0,0.0,0.0,0,17.26,0,0.0
1,2026-08-27,2026-08-27 22:00:00,22,3,0,0,0.0,0.0,0.0,0.0,0,16.92,0,0.0
1,2026-08-27,2026-08-27 23:00:00,23,3,0,0,0.0,0.0,0.0,0.0,0,16.7,1,0.0
1,2026-08-28,2026-08-28 00:00:00,0,4,0,0,0.0,0.0,0.0,0.0,0,14.44,0,0.0
1,2026-08-28,2026-08-28 01:00:00,1,4,0,0,0.0,0.0,0.0,0.0,0,14.99,0,0.0
1,2026-08-28,2026-08-28 02:00:00,2,4,0,0,0.0,0.0,0.0,0.0,0,16.53,0,0.0
1,2026-08-28,2026-08-28 03:00:00,3,4,0,0,0.0,0.0,0.0,0.0,0,16.49,0,0.0
1,2026-08-28,2026-08-28 04:00:00,4,4,0,0,0.0,0.0,0.0,0.0,0,17.1,1,0.0
1,2026-08-28,2026-08-28 05:00:00,5,4,0,0,0.0,0.0,0.0,0.0,0,17.32,0,0.0
1,2026-08-28,2026-08-28 06:00:00,6,4,0,0,0.0,0.0,0.0,0.0,0,18.26,1,0.0
1,2026-08-28,2026-08-28 07:00:00,7,4,0,0,0.0,0.0,0.0,0.0,0,19.31,0,0.0
1,2026-08-28,2026-08-28 08:00:00,8,4,0,0,0.0,0.0,0.0,0.0,0,20.66,1,0.0
1,2026-08-28,2026-08-28 09:00:00,9,4,0,0,0.0,0.0,0.0,0.0,0,21.37,0,0.0
1,2026-08-28,2026-08-28 10:00:00,10,4,0,0,0.0,0.0,0.0,0.0,0,22.23,1,0.0
1,2026-08-28,2026-08-28 11:00:00,11,4,0,0,0.0,0.0,0.0,0.0,0,22.59,1,0.0
1,2026-08-28,2026-08-28 12:00:00,12,4,0,0,0.0,0.0,0.0,0.0,0,21.13,0,0.0
1,2026-08-28,2026-08-28 13:00:00,13,4,0,0,0.0,0.0,0.0,0.0,0,20.38,0,0.0
1,2026-08-28,2026-08-28 14:00:00,14,4,0,0,0.0,0.0,0.0,0.0,0,21.51,0,0.0
1,2026-08-28,2026-08-28 15:00:00,15,4,0,0,0.0,0.0,0.0,0.0,0,19.65,0,0.0
1,2026-08-28,2026-08-28 16:00:00,16,4,0,0,0.0,0.0,0.0,0.0,0,21.49,1,0.0
1,2026-08-28,2026-08-28 17:00:00,17,4,0,0,0.0,0.0,0.0,0.0,0,20.47,0,0.0
1,2026-08-28,2026-08-28 18:00:00,18,4,0,0,0.0,0.0,0.0,0.0,0,20.08,0,0.0
1,2026-08-28,2026-08-28 19:00:00,19,4,0,0,0.0,0.0,0.0,0.0,0,17.94,0,0.0
1,2026-08-28,2026-08-28 20:00:00,20,4,0,0,0.0,0.0,0.0,0.0,0,16.22,0,0.0
1,2026-08-28,2026-08-28 21:00:00,21,4,0,0,0.0,0.0,0.0,0.0,0,15.54,0,0.0
1,2026-08-28,2026-08-28 22:00:00,22,4,0,0,0.0,0.0,0.0,0.0,0,15.92,1,0.0
1,2026-08-28,2026-08-28 23:00:00,23,4,0,0,0.0,0.0,0.0,0.0,0,14.54,0,0.0
1,2026-08-29,2026-08-29 00:00:00,0,5,1,0,0.0,0.0,0.0,0.0,0,15.84,0,0.0
1,2026-08-29,2026-08-29 01:00:00,1,5,1,0,0.0,0.0,0.0,0.0,0,16.3,1,0.0
1,2026-08-29,2026-08-29 02:00:00,2,5,1,0,0.0,0.0,0.0,0.0,0,15.55,0,0.0
1,2026-08-29,2026-08-29 03:00:00,3,5,1,0,0.0,0.0,0.0,0.0,0,16.06,0,0.0
1,2026-08-29,2026-08-29 04:00:00,4,5,1,0,0.0,0.0,0.0,0.0,0,16.93,1,0.0
1,2026-08-29,2026-08-29 05:00:00,5,5,1,0,0.0,0.0,0.0,0.0,0,17.31,0,0.0
1,2026-08-29,2026-08-29 06:00:00,6,5,1,0,0.0,0.0,0.0,0.0,0,17.32,0,0.0
1,2026-08-29,2026-08-29 07:00:00,7,5,1,0,0.0,0.0,0.0,0.0,0,20.09,0,0.0
1,2026-08-29,2026-08-29 08:00:00,8,5,1,0,0.0,0.0,0.0,0.0,0,19.08,0,0.0
1,2026-08-29,2026-08-29 09:00:00,9,5,1,0,0.0,0.0,0.0,0.0,0,21.59,0,0.0
1,2026-08-29,2026-08-29 10:00:00,10,5,1,0,0.0,0.0,0.0,0.0,0,21.18,0,0.0
1,2026-08-29,2026-08-29 11:00:00,11,5,1,0,0.0,0.0,0.0,0.0,0,21.63,0,0.0
1,2026-08-29,2026-08-29 12:00:00,12,5,1,0,0.0,0.0,0.0,0.0,0,22.63,0,0.0
1,2026-08-29,2026-08-29 13:00:00,13,5,1,0,0.0,0.0,0.0,0.0,0,21.54,1,0.0
1,2026-08-29,2026-08-29 14:00:00,14,5,1,0,0.0,0.0,0.0,0.0,0,22.41,0,0.0
1,2026-08-29,2026-08-29 15:00:00,15,5,1,0,0.0,0.0,0.0,0.0,0,19.56,0,0.0
1,2026-08-29,2026-08-29 16:00:00,16,5,1,0,0.0,0.0,19.58,0.0,0,18.8,0,0.0
1,2026-08-29,2026-08-29 17:00:00,17,5,1,0,0.0,0.0,0.0,0.0,0,19.57,1,0.0
1,2026-08-29,2026-08-29 18:00:00,18,5,1,0,0.0,0.0,0.0,0.0,0,17.04,0,0.0
1,2026-08-29,2026-08-29 19:00:00,19,5,1,0,0.0,0.0,0.0,0.0,0,16.3,0,0.0
1,2026-08-29,2026-08-29 20:00:00,20,5,1,0,0.0,0.0,0.0,0.0,0,18.39,0,0.0
1,2026-08-29,2026-08-29 21:00:00,21,5,1,0,0.0,0.0,0.0,0.0,0,17.14,1,0.0
1,2026-08-29,2026-08-29 22:00:00,22,5,1,0,0.0,0.0,0.0,0.0,0,15.21,0,0.0
1,2026-08-29,2026-08-29 23:00:00,23,5,1,0,0.0,0.0,0.0,0.0,0,15.41,0,0.0
1,2026-08-30,2026-08-30 00:00:00,0,6,1,0,0.0,0.0,0.0,0.0,0,14.72,1,0.0
1,2026-08-30,2026-08-30 01:00:00,1,6,1,0,0.0,0.0,0.0,0.0,0,14.29,0,0.0
1,2026-08-30,2026-08-30 02:00:00,2,6,1,0,0.0,0.0,0.0,0.0,0,16.02,0,0.0
1,2026-08-30,2026-08-30 03:00:00,3,6,1,0,0.0,0.0,0.0,0.0,0,17.29,0,0.0
1,2026-08-30,2026-08-30 04:00:00,4,6,1,0,0.0,0.0,0.0,0.0,0,17.61,1,0.0
1,2026-08-30,2026-08-30 05:00:00,5,6,1,0,0.0,0.0,0.0,0.0,0,18.13,0,0.0
1,2026-08-30,2026-08-30 06:00:00,6,6,1,0,0.0,0.0,0.0,0.0,0,18.74,1,0.0
1,2026-08-30,2026-08-30 07:00:00,7,6,1,0,0.0,0.0,0.0,0.0,0,18.13,0,0.0
1,2026-08-30,2026-08-30 08:00:00,8,6,1,0,0.0,0.0,0.0,0.0,0,18.49,0,0.0
1,2026-08-30,2026-08-30 09:00:00,9,6,1,0,0.0,0.0,0.0,0.0,0,19.97,0,0.0
1,2026-08-30,2026-08-30 10:00:00,10,6,1,0,0.0,0.0,0.0,0.0,0,21.34,0,0.0
1,2026-08-30,2026-08-30 11:00:00,11,6,1,0,0.0,0.0,0.0,0.0,0,21.77,0,0.0
1,2026-08-30,2026-08-30 12:00:00,12,6,1,0,0.0,0.0,56.3,0.0,0,21.73,0,0.0
1,2026-08-30,2026-08-30 13:00:00,13,6,1,0,0.0,0.0,0.0,0.0,0,21.32,0,0.0
1,2026-08-30,2026-08-30 14:00:00,14,6,1,0,0.0,0.0,0.0,0.0,0,22.25,0,0.0
1,2026-08-30,2026-08-30 15:00:00,15,6,1,0,0.0,0.0,0.0,0.0,0,20.61,0,0.0
1,2026-08-30,2026-08-30 16:00:00,16,6,1,0,0.0,0.0,0.0,0.0,0,20.89,0,0.0
1,2026-08-30,2026-08-30 17:00:00,17,6,1,0,0.0,0.0,0.0,0.0,0,19.61,0,0.0
1,2026-08-30,2026-08-30 18:00:00,18,6,1,0,0.0,0.0,0.0,0.0,0,19.67,0,0.0
1,2026-08-30,2026-08-30 19:00:00,19,6,1,0,0.0,0.0,0.0,0.0,0,18.01,0,0.0
1,2026-08-30,2026-08-30 20:00:00,20,6,1,0,0.0,0.0,0.0,0.0,0,17.51,0,0.0
1,2026-08-30,2026-08-30 21:00:00,21,6,1,0,0.0,0.0,0.0,0.0,0,17.11,1,0.0
1,2026-08-30,2026-08-30 22:00:00,22,6,1,0,0.0,0.0,0.0,0.0,0,16.7,0,0.0
1,2026-08-30,2026-08-30 23:00:00,23,6,1,0,0.0,0.0,0.0,0.0,0,14.14,0,0.0
1,2026-08-31,2026-08-31 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0,16.4,0,0.0
1,2026-08-31,2026-08-31 01:00:00,1,0,0,0,0.0,0.0,0.0,0.0,0,14.52,0,0.0
1,2026-08-31,2026-08-31 02:00:00,2,0,0,0,0.0,0.0,0.0,0.0,0,15.18,0,0.0
1,2026-08-31,2026-08-31 03:00:00,3,0,0,0,0.0,0.0,0.0,0.0,0,16.16,0,0.0
1,2026-08-31,2026-08-31 04:00:00,4,0,0,0,0.0,0.0,0.0,0.0,0,15.73,0,0.0
1,2026-08-31,2026-08-31 05:00:00,5,0,0,0,0.0,0.0,0.0,0.0,0,18.06,1,0.0
1,2026-08-31,2026-08-31 06:00:00,6,0,0,0,0.0,0.0,0.0,0.0,0,18.5,1,0.0
1,2026-08-31,2026-08-31 07:00:00,7,0,0,0,0.0,0.0,0.0,0.0,0,18.08,0,0.0
1,2026-08-31,2026-08-31 08:00:00,8,0,0,0,0.0,0.0,0.0,0.0,0,18.72,0,0.0
1,2026-08-31,2026-08-31 09:00:00,9,0,0,0,0.0,0.0,0.0,0.0,0,19.34,0,0.0
1,2026-08-31,2026-08-31 10:00:00,10,0,0,0,0.0,0.0,0.0,0.0,0,21.72,1,0.0
1,2026-08-31,2026-08-31 11:00:00,11,0,0,0,0.0,0.0,0.0,0.0,0,21.78,0,0.0
1,2026-08-31,2026-08-31 12:00:00,12,0,0,0,0.0,0.0,0.0,0.0,0,20.74,0,0.0
1,2026-08-31,2026-08-31 13:00:00,13,0,0,0,0.0,0.0,0.0,0.0,0,22.02,1,0.0
1,2026-08-31,2026-08-31 14:00:00,14,0,0,0,0.0,0.0,0.0,0.0,0,19.93,1,0.0
1,2026-08-31,2026-08-31 15:00:00,15,0,0,0,0.0,0.0,0.0,0.0,0,19.68,0,0.0
1,2026-08-31,2026-08-31 16:00:00,16,0,0,0,0.0,0.0,0.0,0.0,0,20.03,0,0.0
1,2026-08-31,2026-08-31 17:00:00,17,0,0,0,0.0,0.0,0.0,0.0,0,17.38,0,0.0
1,2026-08-31,2026-08-31 18:00:00,18,0,0,0,0.0,0.0,0.0,0.0,0,19.44,1,0.0
1,2026-08-31,2026-08-31 19:00:00,19,0,0,0,0.0,0.0,0.0,0.0,0,16.62,0,0.0
1,2026-08-31,2026-08-31 20:00:00,20,0,0,0,0.0,0.0,0.0,0.0,0,15.77,0,0.0
1,2026-08-31,2026-08-31 21:00:00,21,0,0,0,0.0,0.0,0.0,0.0,0,16.61,0,0.0
1,2026-08-31,2026-08-31 22:00:00,22,0,0,0,0.0,0.0,0.0,0.0,0,15.46,0,0.0
1,2026-08-31,2026-08-31 23:00:00,23,0,0,0,0.0,0.0,0.0,0.0,0,14.2,1,0.0
1,2026-09-01,2026-09-01 00:00:00,0,1,0,0,0.0,0.0,0.0,0.0,0,13.64,0,0.0
1,2026-09-01,2026-09-01 01:00:00,1,1,0,0,0.0,0.0,0.0,0.0,0,13.98,0,0.0
1,2026-09-01,2026-09-01 02:00:00,2,1,0,0,0.0,0.0,0.0,0.0,0,16.7,0,0.0
1,2026-09-01,2026-09-01 03:00:00,3,1,0,0,0.0,0.0,0.0,0.0,0,16.43,0,0.0
1,2026-09-01,2026-09-01 04:00:00,4,1,0,0,0.0,0.0,0.0,0.0,0,15.47,0,0.0
1,2026-09-01,2026-09-01 05:00:00,5,1,0,0,0.0,0.0,0.0,0.0,0,17.18,1,0.0
1,2026-09-01,2026-09-01 06:00:00,6,1,0,0,0.0,0.0,0.0,0.0,0,18.27,0,0.0
1,2026-09-01,2026-09-01 07:00:00,7,1,0,0,0.0,0.0,0.0,0.0,0,17.81,0,0.0
1,2026-09-01,2026-09-01 08:00:00,8,1,0,0,0.0,0.0,0.0,0.0,0,18.11,0,0.0
1,2026-09-01,2026-09-01 09:00:00,9,1,0,0,0.0,0.0,0.0,0.0,0,20.57,1,0.0
1,2026-09-01,2026-09-01 10:00:00,10,1,0,0,0.0,0.0,0.0,0.0,0,21.37,0,0.0
1,2026-09-01,2026-09-01 11:00:00,11,1,0,0,0.0,0.0,0.0,0.0,0,20.59,1,0.0
1,2026-09-01,2026-09-01 12:00:00,12,1,0,0,0.0,0.0,0.0,0.0,0,20.73,0,0.0
1,2026-09-01,2026-09-01 13:00:00,13,1,0,0,0.0,0.0,18.32,0.0,0,19.98,1,0.0
1,2026-09-01,2026-09-01 14:00:00,14,1,0,0,0.0,0.0,0.0,0.0,0,21.26,0,0.0
1,2026-09-01,2026-09-01 15:00:00,15,1,0,0,0.0,0.0,0.0,0.0,0,20.93,0,0.0
1,2026-09-01,2026-09-01 16:00:00,16,1,0,0,0.0,0.0,0.0,0.0,0,18.33,0,0.0
1,2026-09-01,2026-09-01 17:00:00,17,1,0,0,0.0,0.0,0.0,0.0,0,18.57,0,0.0
1,2026-09-01,2026-09-01 18:00:00,18,1,0,0,0.0,0.0,0.0,0.0,0,19.21,0,0.0
1,2026-09-01,2026-09-01 19:00:00,19,1,0,0,0.0,0.0,0.0,0.0,0,18.28,0,0.0
1,2026-09-01,2026-09-01 20:00:00,20,1,0,0,0.0,0.0,0.0,0.0,0,15.51,0,0.0
1,2026-09-01,2026-09-01 21:00:00,21,1,0,0,0.0,0.0,0.0,0.0,0,15.96,1,0.0
1,2026-09-01,2026-09-01 22:00:00,22,1,0,0,0.0,0.0,0.0,0.0,0,16.45,0,0.0
1,2026-09-01,2026-09-01 23:00:00,23,1,0,0,0.0,0.0,0.0,0.0,0,14.78,0,0.0
1,2026-09-02,2026-09-02 00:00:00,0,2,0,0,0.0,0.0,0.0,0.0,0,15.39,0,0.0
1,2026-09-02,2026-09-02 01:00:00,1,2,0,0,0.0,0.0,0.0,0.0,0,13.89,1,0.0
1,2026-09-02,2026-09-02 02:00:00,2,2,0,0,0.0,0.0,0.0,0.0,0,13.76,0,0.0
1,2026-09-02,2026-09-02 03:00:00,3,2,0,0,0.0,0.0,0.0,0.0,0,16.23,0,0.0
